user_id,openness,agreeableness,emotional_stability,conscientiousness,extraversion,assigned metric,assigned condition,movie_1,predicted_rating_1,movie_2,predicted_rating_2,movie_3,predicted_rating_3,movie_4,predicted_rating_4,movie_5,predicted_rating_5,movie_6,predicted_rating_6,movie_7,predicted_rating_7,movie_8,predicted_rating_8,movie_9,predicted_rating_9,movie_10,predicted_rating_10,movie_11,predicted_rating_11,movie_12,predicted_rating_12,is_personalized,enjoy_watching
977f6a958c559679b9dca86180611d47,4.0,2.5,4.0,4.5,3.0,all,default,60069,5.0226807576,81845,4.967748327869999,1136,5.004491309930001,68954,4.893268054069999,112552,4.95560856116,2858,4.850039987380001,68358,4.88447137161,1213,4.86459873936,54286,4.85200826666,88125,4.88093932498,59315,4.837494806980001,6016,4.84318705797,2,3
f85537ffab5ed6070c16e0d3c5475a29,6.5,4.0,4.5,5.0,6.0,serendipity,low,3578,4.05554831658,527,3.7819130471800007,4226,3.88812107012,3147,4.5106001969300005,5995,3.76222501045,27773,3.79797918634,1203,3.93120265474,1178,3.932069883440001,58559,4.76986631839,4262,4.25034584609,6016,3.91470395792,48516,3.8226624158,4,4
298aaf1709b835aede4a4d176445c986,6.0,5.0,6.0,3.0,5.5,popularity,low,94466,4.3415568360500005,77658,4.37579153181,92259,4.309005782130002,112556,4.88442289451,91529,4.89312441633,5971,4.3254018197000015,44199,4.31812896987,71535,4.72174032347,44555,4.40803045441,44665,4.37481561842,1212,4.40986167741,922,4.41447569356,2,4
b94e3f9b71ee6dc3098eb2a5b01c21ee,4.5,5.0,6.0,6.0,1.0,serendipity,high,77658,4.2632392909800005,108583,4.264672104840002,93040,4.41372476879,33779,4.22296175698,93988,4.30234609426,82143,4.32853447734,100553,4.50531237604,105250,4.4843889894,92494,4.2623891694300005,26674,4.2226300432300015,26453,4.23896618799,77177,4.2894634151,4,4
79e686209f702d41a8bbb321e093bf06,5.0,4.5,3.0,4.5,2.5,serendipity,medium,1204,4.470576368730001,1212,4.27359937909,1230,4.38846980867,1250,4.18201245756,1252,4.438320545330001,1178,4.476057268419999,3435,4.24750227085,922,4.16041849442,1203,4.40665451234,6947,4.19280881339,1199,4.1804129718,1225,4.22319795609,3,4
6cb8b74bf49c9125022d672af1a18df6,6.5,3.5,4.5,3.5,5.5,popularity,medium,64034,4.13066443232,96821,4.17135208341,37731,4.1186546916500015,64716,4.13937622796,88810,4.30827590548,4866,4.1200941756699985,102445,4.11704035118,52604,4.17859930616,51935,4.02660185305,91542,4.08705670899,72641,4.3578012085800015,6187,4.30586587064,5,5
748784f3d73e3646d2094242769ebd75,6.5,3.5,3.5,7.0,5.5,diversity,medium,50,4.13168814179,77658,4.10611823639,108583,4.00661367754,66371,3.95886572615,85342,3.96066394819,912,3.96990643441,908,3.95351410854,326,3.98448980771,84716,3.97870647116,593,3.97562953752,32657,3.99201835044,116797,3.9734053341800006,1,1
b6a98cdd574405de0a180be9e0eafe73,4.0,4.5,3.5,6.0,3.0,all,default,260,5.123651966180001,527,5.0478613367900005,1196,5.10045619342,1198,4.87852023746,1210,4.98703912087,110,4.9416653538,1036,4.98239896674,58559,4.72144800513,2762,4.72425147915,589,4.72203706949,3578,4.68850973127,81845,4.704287459090001,5,4
1526f4a779cc3723c955cddc3a353187,6.5,5.0,6.0,7.0,4.5,popularity,high,7153,4.52484140367,1193,4.5094670137,5952,4.48827310492,4993,4.5183412168,2959,4.43365792515,1198,4.44099864343,858,4.58575697964,2858,4.42929026674,50,4.6167854226,527,4.60697350249,593,4.46072681833,318,4.76035382595,5,5
6df3fb2cc02d06bf4e2c6135ad6da376,5.0,3.5,6.5,4.5,4.5,all,default,109487,4.87328229903,7502,4.88562585881,1211,4.91091284292,77658,4.79351717447,1354,4.84652373245,129514,5.0,131724,4.88799060084,117533,4.759790253459999,127152,4.78400100522,118896,4.823078540369999,27423,4.96238158339,121372,4.7984097737,4,4
c6e04c6343a907c961108fef4a8199dd,5.0,3.5,3.5,3.5,4.0,serendipity,medium,117533,4.26505765977,91233,4.10084036686,131724,4.17991240795,117192,4.0808747410800015,120813,4.2346318057199985,87960,4.18819773017,101850,4.27440842085,93006,4.15326199431,111436,4.11433132078,27423,4.18096319492,95377,4.05791795683,120815,4.18639417824,4,5
78e6499e97a0d63098287ab3e5a3d577,5.5,3.0,4.5,5.5,2.5,all,default,89759,4.63010302248,85342,4.61557504581,82459,4.43780162228,1732,4.33099538008,60904,4.7121200216800005,86781,4.38252386468,26326,4.50981110581,3949,4.26696840718,79553,4.40752696754,296,4.25269010579,3160,4.28732041377,6818,4.49617741365,3,4
dcc6eb2145ef8a8f576cb97b62e79359,3.5,5.0,4.5,5.0,4.5,diversity,high,1198,4.14212175324,112552,3.74126635665,527,4.09135442041,1291,4.02616016444,1197,3.99229889747,4144,3.70297125001,1036,3.95521908582,1200,3.93046357547,2360,3.79906998637,110,3.91322085406,589,3.903214052880001,593,3.89536335055,4,5
10cb5cdac57f0bdc611a9c515218cb3a,6.0,3.5,4.5,4.5,2.0,diversity,medium,38038,4.86097360503,68237,4.28714955339,27773,4.3548509277699985,2731,4.62391538814,2791,4.53107177482,3000,4.36060618858,99114,4.29727142554,3362,4.47646456911,6016,5.01920218564,5995,4.31931129047,2324,4.44557868086,37729,4.36014053535,2,2
3f77830c1b96c0ce003e248a069cf61d,6.5,4.5,2.5,5.5,4.5,diversity,medium,89118,4.80143793161,4993,4.48617431772,101525,4.82034380002,90430,4.7714051040699985,5971,4.5009482846300015,94466,4.5181278823,104879,4.63903500152,58559,4.68025884813,1945,4.72575238019,90376,4.94286738916,100556,4.788333842109999,260,4.77124994815,5,5
b2ca52bdda6d8c8fd621d1afeda56d18,4.0,3.5,3.5,4.0,4.0,all,default,318,4.57176393273,50,4.459408048999999,58559,4.35678049481,2959,4.342619203530002,6016,4.36909957547,4973,4.33301603674,2571,4.31317367856,7502,4.40876330987,260,4.3126867337,5618,4.33290265581,4226,4.30347987367,2324,4.3068879235000015,4,4
556696f7f504c83ddc53459509379d53,4.5,4.0,3.5,5.0,3.0,diversity,high,2019,4.71742376018,108583,4.467825124719999,105250,4.57248918363,82143,4.53338678204,3462,4.57246254899,5291,4.59056443515,3435,4.59609623056,306,4.65408346484,1947,4.46139291685,3503,4.42158411318,246,4.42066282241,3097,4.49536652435,3,2
5574eba2387a0b2307f446ac87c2e2a3,5.5,3.5,6.0,5.5,3.0,serendipity,low,527,4.26590646782,356,4.25393485382,96829,4.26889391929,3462,4.25210700519,30803,4.1595472431900005,8014,4.1581218799,94959,4.17166129859,86345,4.1281699010000015,3504,4.1416669282699985,92259,4.14283284357,33166,4.20250951396,92535,4.12845767523,2,4
03b6619900e1f5554bc066fe5be755ed,7.0,4.0,4.5,6.5,1.5,diversity,low,5952,4.53818500723,4993,4.42074521066,7153,4.25338286636,260,4.6358353795,3578,4.3241525665800005,110,4.43975980296,7143,4.30299189073,2028,4.61212110546,318,4.659404991540001,356,4.50489890822,527,4.62638210433,3996,4.72138904812,4,4
25818c3dd647d4a78eebad93b2191c4d,5.5,3.5,2.0,3.5,1.5,popularity,low,108979,4.49315307865,84716,4.53509022842,104944,4.40488421314,104069,4.47498247241,100556,4.57964690502,82143,4.60360631722,96606,4.4841442973,94466,4.51479619969,96829,4.4321560393,100714,4.540565395290001,86781,4.51789651822,89759,4.44693782391,4,5
a66e7f83b26de15fef7b721f75affee6,6.5,3.5,2.0,3.0,3.5,serendipity,high,93988,4.21800184043,3676,4.13069345247,6818,4.50566703061,17,4.16291971355,3503,4.19426801922,97,4.10607473161,7669,4.09684720822,3415,4.95364426893,26131,4.36975522812,3134,4.60354869114,8477,4.29778774562,308,4.3088043799,4,3
0a15cfbb832dad71e3dff5a54f6f6744,6.5,3.5,7.0,6.0,2.0,serendipity,low,81591,3.78841667051,56782,4.14981100083,2692,4.15285967036,858,4.63919329982,82459,4.1887838087699985,527,4.40277707553,2329,4.23470938775,1704,3.75183401574,1259,3.99148226741,64839,3.95930069779,81845,3.83954406751,1193,4.24646296807,3,5
0f741cad145cb26ecb0105b3525e1ecf,5.5,5.5,3.0,4.5,2.0,serendipity,low,81591,3.78841667051,56782,4.14981100083,2692,4.15285967036,858,4.63919329982,82459,4.1887838087699985,527,4.40277707553,2329,4.23470938775,1704,3.75183401574,1259,3.99148226741,64839,3.95930069779,81845,3.83954406751,1193,4.24646296807,1,4
bc594620812a29d7c814ee128bb12427,5.5,4.0,6.5,2.5,3.5,all,default,71535,4.81240489632,2324,4.70732310542,527,4.559174774330001,74458,4.51412179025,3897,4.5960651423900005,34405,4.45805330614,593,4.36919878414,79132,4.36496512127,1214,4.38898637589,70286,4.38393066036,50,4.36450773077,6188,4.88868505076,5,5
638167696ccf09b6cac03aff39ac381a,3.5,3.0,3.0,5.5,2.0,diversity,high,1136,4.65314608378,7502,4.1867086753699985,77658,4.13597538131,541,4.87539771623,4973,4.4107896334699985,50,4.39107558811,508,4.433240194,3949,4.43683873724,2997,4.48312450511,58559,4.26376153248,2329,4.31556928621,924,4.43699238081,4,4
0867d54431f3ab8832122430352b1c5d,5.0,3.5,3.0,4.5,2.0,popularity,high,266,4.2877879049,16,4.08389209525,1246,4.0982331079900005,1610,4.13983765441,1208,4.18372972561,1213,4.12610089412,1291,4.05529711503,733,4.13110988927,2028,4.33931142983,1198,4.10806325796,590,4.1202774643,527,4.27719778992,4,5
18e37deb2d36f25d6c38800f94afab02,5.5,4.0,5.0,5.0,4.5,serendipity,high,112556,4.25003410273,111759,4.1294875847400005,77658,4.182237477819998,8622,4.33404680908,2161,4.38060155442,8807,4.2765650407,6188,4.47838316593,8528,4.20930744576,1199,4.2085572944599985,53894,4.55532238614,1080,4.15787246945,6936,4.2658256604,3,4
efd2126d7f53a77c39bfdd818a903e76,4.5,4.5,4.0,4.0,4.5,popularity,high,441,4.3440369507800005,431,4.3419988749,4262,4.613903250369999,2005,4.34217955483,1748,4.33496527847,58559,4.4183494266,16,4.69035930932,2011,4.3437809768800015,1732,4.79144458649,1968,4.39240346603,165,4.38701169014,32,4.36821509189,3,4
5793d3389ed374077fb52edf7f1b0c67,6.0,3.5,3.5,4.5,5.5,serendipity,medium,1201,3.34940309632,4226,3.862162622980001,2019,3.50375941954,3949,3.35137511501,94466,3.3996015199,5971,3.38240767169,1234,3.39596333351,7361,3.7574765317,5618,3.4371003537300004,48516,3.3468907529900003,908,3.46235022291,79132,3.39455976998,4,3
2d308fa640bc031d7c439d20619b6108,6.0,3.0,6.0,4.0,4.0,popularity,high,1148,4.20193528626,2692,3.92682448619,2329,3.88764355479,6539,3.90544281679,3996,4.02419314669,1200,3.91919383435,1527,4.03776833206,2716,3.88819478813,1036,3.96091866421,1291,4.14438788526,7153,4.48773506692,5952,4.43896176721,1,2
8f27982a6eaeba38c1c38b92e01ea2fd,6.5,3.0,5.5,4.0,4.5,serendipity,low,47,4.411224589780001,3499,4.13532712756,48516,4.16847739006,93721,4.16557876902,2019,4.31138754822,8607,4.76276600896,2997,4.0195847996900005,4226,4.25851172487,3160,4.2535408737900005,4928,5.0582001646300006,4235,4.87826530296,8950,4.00824113265,4,4
a44eac2fba62477adfb8b519dc8ae3b7,7.0,3.0,7.0,2.5,4.0,serendipity,low,73881,4.50985106445,99813,4.48791801328,66934,4.581756738319999,48780,4.36978081992,5952,4.50760143572,4993,4.550275856730001,7153,4.53828283899,60069,4.43971129782,6539,4.3663087573500015,34405,4.47782022639,79132,4.459607813030001,106642,4.44772036301,5,5
d8a5ed118c07a72f44e920900a4288ec,5.0,5.0,5.5,5.5,2.5,serendipity,medium,109487,3.90094948437,77658,3.9614336853,104944,4.21397265156,109374,3.82336190253,3462,3.90084133959,44555,3.99355516069,3435,3.98220067335,3448,3.89213339143,5291,3.93436060846,94466,3.92805179454,68157,4.253547890959998,4011,3.86472742677,3,4
9f94b45bfa92d23e603e8f1028cd84d9,5.0,3.0,4.5,5.0,3.5,all,default,68237,4.9067666267000005,7099,4.8229560261,2019,4.71701280448,6350,4.79109866865,3362,4.93119646509,5690,4.84487995896,56782,4.65307638964,85774,4.80631331757,100714,4.73292568004,5291,4.76825228852,3435,4.788458320209999,4973,4.57202946789,2,2
9aa6170f7b9b4a83e695a66bdf482727,4.5,6.0,5.0,5.5,2.5,serendipity,low,2329,4.2193369069,6016,4.31548052311,48780,4.10546865991,2019,4.34520296621,2959,4.28900015117,5782,4.1788161954100005,92535,4.1544149586699985,79132,4.238919558319998,2692,4.09387543136,50,4.40578899663,99114,4.13848876958,48516,4.17798027981,4,5
486e25befec8173dae20c0dc83ad51cf,5.0,6.0,5.5,6.5,4.0,diversity,low,4993,4.27338192766,5952,4.24269038316,7153,4.2792731118699985,110,4.18562636736,51662,4.3702053042300015,91529,4.20308076445,33794,4.3987679025,59315,4.37349860427,5349,4.19560607816,6539,4.508607689150001,90746,4.31632089496,58559,5.0345620334599985,4,4
381bf101484423aeae3cdec929ea7bc9,7.0,4.0,4.0,1.0,7.0,popularity,high,66097,3.8746938465,6003,4.11373343403,3462,3.9574566771699993,3030,4.020896174230002,5291,3.99097594603,38038,3.92992369722,5782,3.91378473089,5954,3.92904627608,54997,4.01235173333,2788,3.91727793665,2019,3.98356494032,2542,3.94402024257,2,4
4bac3a1b102aa762bb7e0e6dba956848,6.0,2.5,4.0,3.5,4.0,popularity,high,2076,4.76724927306,2427,5.0,55820,4.9682004624300005,4979,4.6821568112000005,2019,4.937139956219999,6016,4.99311153893,6711,4.78353235021,2712,4.8638976571,7361,4.83733903857,25,5.0,111,4.99726912609,2858,5.0,4,5
08614ffe83a9fd656e55a3b04ad63260,4.0,5.0,5.5,1.5,4.5,diversity,low,2019,4.61472612421,3030,4.50809891766,6669,4.63065047288,3470,4.56985602543,2731,4.514163884519999,8014,4.50722940002,3741,4.579335106269999,30803,4.51667738774,6643,4.56928738461,1719,4.5674367825,26587,4.59634998554,6711,4.47367927339,3,4
7f9708943d2b76715b1ea4c806eaa0ce,5.0,4.5,4.0,5.0,3.0,popularity,high,1704,4.99186582055,4226,5.05748043466,3578,4.911737592430001,4306,4.91652961386,7153,5.24468830975,5952,5.21153384943,4993,5.322183155199999,2762,5.0054028201800005,2959,5.05068205669,47,4.9984818562,2858,5.0119527691000005,50,5.21678175491,5,5
060ba368aa0c89036bcd60d2eaf0821d,6.5,4.5,2.5,5.0,2.0,serendipity,high,104069,4.74570072924,104944,4.6117940304600005,77658,4.4241310815300015,111759,4.3086222207,112552,4.303698785,3089,4.36286951709,111,4.3356062562,44555,4.45625255692,5291,4.397058004690002,3462,4.36353873582,3435,4.44489806958,85342,4.78936659202,3,4
1ac24c5d40258d0fb475b6245f162f8d,5.5,5.5,4.5,4.5,1.5,all,default,6539,4.43170011894,89745,4.29990657795,106489,4.42099918185,50,4.26446645227,116797,4.24679962823,98809,4.2526873699199985,31658,4.29824282547,3578,4.18560981946,91529,4.18215469574,53125,4.27963650882,118696,4.22173291482,112175,4.17361516811,4,5
54a8d9bafb14bbc34bd29bb43afd4f9a,5.5,4.0,4.0,7.0,4.5,diversity,medium,1923,5.0,47099,5.0,88810,5.0,68358,5.0,48394,5.0,2542,5.0,2329,5.0,97938,5.0,91658,5.0,91529,5.0,7361,5.0,46578,5.0,4,5
03e2da2157f1a7784d4f832c99e445ca,4.5,1.5,1.5,1.0,1.5,serendipity,low,92535,3.55046281189,86345,3.57302049378,30749,3.5705377039599995,86347,3.5855629983199995,59387,3.57164844676,2329,3.55754427961,50,3.74926860769,7256,3.56134238953,60069,3.55539122726,73881,3.67013088875,99813,3.60154723894,5782,3.62845004436,4,3
c623f6851b15b4c186774ea9955589e5,4.0,3.5,3.5,2.5,2.5,serendipity,low,92535,3.55046281189,86345,3.57302049378,30749,3.5705377039599995,86347,3.5855629983199995,59387,3.57164844676,2329,3.55754427961,50,3.74926860769,7256,3.56134238953,60069,3.55539122726,73881,3.67013088875,99813,3.60154723894,5782,3.62845004436,3,4
6a053797512306a66c59b6cff357cc06,5.5,4.0,3.0,5.5,2.0,diversity,medium,2762,4.51405929316,26674,4.27048856753,113793,4.2599154524800005,27423,4.30707036802,130970,4.31923736226,49815,4.17526685386,116411,4.209728146040002,92496,4.197736278380002,130518,4.35621135946,128991,4.2710912503800005,119565,4.1948530356,118468,4.26378564745,3,4
58a83486a60dace4c8af7063547a49f4,5.0,5.0,4.0,4.0,2.5,all,default,2858,4.01939557215,111,3.9777151552800007,100553,4.11113388439,99764,4.10980110977,93040,3.9431105058,108583,3.9121093666300006,105250,4.0113454428500015,26674,3.98401233099,129514,4.1331659056,94466,3.8843050632,122882,4.03938472444,101850,4.17485327019,3,3
4d39661a6f14a86294dcb3de363fd611,5.5,5.0,7.0,5.0,4.0,diversity,low,4993,4.16340439377,7153,4.14026910979,3996,4.18369423421,5618,4.30761009681,48394,4.18427604994,2858,4.2106455225,4973,4.33591720811,7361,4.182369080919998,30803,4.268733426640002,4226,4.22522313368,2959,4.15269906674,6016,4.305004371580002,4,4
912e6694323e3ff866454a3dec7a3191,4.5,5.0,7.0,5.0,3.5,popularity,high,2186,4.29885541004,31658,4.2190333626599985,5971,4.30508986917,2010,4.13690078983,4235,4.1703834979300005,1945,4.3047808540300005,3362,4.12554127054,2804,4.17475888665,2542,4.1384602469699985,17,4.11773328295,2918,4.0958078136300005,4973,4.36393133846,2,4
5062e82d9cba84189619eddeabf75b61,4.0,4.0,3.5,4.5,4.0,serendipity,high,112552,4.89548836339,113705,5.02791315931,103984,4.9528031749800006,93040,4.90023621942,62,5.01025711565,3134,4.99045706719,32892,5.0536642587000005,3415,4.99677161965,1884,4.83445318358,6662,4.95905687058,26131,5.00447902501,3508,5.0584666836,1,1
1589809ad03d8e959aa877fcb4e2d409,4.5,4.0,4.5,5.0,5.0,serendipity,medium,7502,4.13770679649,77658,4.08661636228,112552,3.93869296047,86377,3.94823782326,108583,3.94203784614,5971,4.03622860917,32,4.353133025269998,2997,4.46899996001,31658,3.95549577763,68954,3.92928822263,60069,3.92533520939,3730,3.97339926767,2,4
38c6ad75bb8b9fc638c9b04125c17327,6.0,2.0,2.5,3.0,4.0,serendipity,low,73881,4.02626098839,93840,4.10556784527,2905,4.34697669048,106642,4.05499549286,2502,3.9775774692,2692,4.21988700453,92535,4.2332144620199985,3421,4.01947504866,2019,4.39486300756,66934,4.06872665167,86345,4.19907112839,5782,4.28211320876,2,3
5f026502b710cc151ee87ae8f87f4b5d,6.0,6.0,3.0,4.0,3.5,popularity,low,112290,4.33726268899,94466,4.43672438987,112852,4.35529115089,92535,4.39408932231,109374,4.32512144699,86377,4.41039503682,86345,4.39122848317,77658,4.52990184264,5008,4.464663878540001,92259,4.48380951923,3307,4.48699934645,66934,4.40997897018,3,3
4ab3349d1049a8fb87c9251949ef151b,6.0,4.0,4.5,5.0,4.0,popularity,low,26674,4.361432945280002,60992,4.38650613892,107978,4.39095783396,96966,4.40046122958,92500,4.40479989631,104520,4.4462560376,85312,4.45543326798,102217,4.46712359948,27423,4.47294240965,95604,4.4822824068500005,97648,4.48712164633,87960,4.50644346708,4,4
232d2f22041afde422287a0028a76213,4.0,3.0,3.5,4.0,6.0,diversity,medium,60069,4.42516868972,112175,4.35729286759,93988,4.23643453252,95858,4.25433999102,33779,4.16373158209,117444,4.2120679821300016,131724,4.32586256394,130970,4.26391248094,118896,4.23953315832,53894,4.12277895209,121372,4.15929559006,92496,4.23809039745,4,4
f75ca3a770eff0f9ec5cfe7f8958ee95,4.0,3.5,3.5,4.0,1.5,popularity,high,2064,4.00612776289,8622,4.0784473098900005,5679,3.84165203144,4308,3.786427653440001,5669,3.88346570192,6016,3.85059000652,1673,3.72188770832,2599,3.71678027512,3176,3.74572442582,2700,3.76547462369,1213,3.75320961545,2571,3.74421378485,2,3
3bb6ac2a53ef5952c766c1a3ef4147cc,5.5,3.5,4.0,3.5,5.0,popularity,medium,2324,4.08496757315,2268,4.87665760011,2797,4.17909692591,2000,4.78093361603,3147,4.0356558707599985,7361,4.01131523284,2012,4.27403603876,2011,4.48189661494,2329,4.059138292159998,2916,4.59299387897,1246,4.61322051294,2918,4.14257534209,1,2
69d76280e729549e9a473cb1311f66ff,6.0,4.0,2.0,1.5,1.0,all,default,4973,5.0097602451,2329,4.41620639181,7361,4.3869124642,2762,4.2568452448,4226,4.19785167687,1221,4.0165762136300005,48394,4.22063134972,3949,4.31167028913,1682,4.026100768419998,6016,3.97508009225,2997,4.3508072466600005,7502,3.99465629169,4,2
76687b29c04a6f0e657ae2577f742d4f,5.0,4.5,6.5,5.0,3.0,diversity,high,58559,4.24218480056,7502,4.29416761562,86377,4.10974403129,112852,4.0546401453600005,112290,4.0366116834699985,77658,4.22925083711,5618,4.21830696156,2324,4.19229222925,1213,4.18771225888,92259,4.1831585137000005,4993,4.151047747430002,1230,4.06954108415,2,3
f3747b8108c7c49cacd81747b7069e7e,5.0,3.5,4.5,3.5,3.0,diversity,medium,66934,4.2234762571800015,71838,4.46895434772,5995,4.2110516348,5971,4.30644873117,106487,4.220042404130002,4148,4.36717303395,79702,4.742175967580001,4874,4.58222076576,56587,4.33032203913,3435,4.37771034504,3089,4.29513064183,1237,4.2548285554500005,4,3
1b0ea76e8cbb57d3a8810be5c8d476f8,5.0,3.0,6.0,5.5,2.0,all,default,4973,4.515682181530001,1221,4.472649143969999,112552,4.62110751041,7502,4.573007507330001,6016,4.46458008753,48394,4.439166606740001,105844,4.517298543480001,1219,4.51900267035,44555,4.431989757149999,2019,4.47059476579,31658,4.4142068319800005,94466,4.3674286646699985,4,3
9272ed3b8dc619b4f9db9e77a99cc8f3,5.5,3.0,4.5,5.0,5.0,serendipity,medium,100553,4.56900439059,99764,4.47926668875,105250,4.6043441459,82143,4.30154002932,122882,4.40476275132,1584,4.32440731842,2745,4.3078826232699985,2918,4.20691817258,2064,4.26371109546,1244,4.43745456731,1293,4.29729226701,2427,4.47562194185,4,3
8ff1d39a31b8e5be6feb61e517b9b04f,5.5,4.0,7.0,4.5,2.5,diversity,low,4011,3.84211960239,2542,3.85065392645,1213,3.78686945006,48516,3.79100360516,1617,3.7810401796900006,6016,3.73683038311,55820,3.93138835769,1266,3.66445168485,1221,3.81819699424,2951,3.69009201791,68157,3.82635811053,1729,3.69262495446,4,3
574c857ea4e6df0d97f75df6a03510a5,4.5,3.5,5.5,5.5,3.5,all,default,94466,4.27322712886,71899,4.23599843522,71033,4.18707879889,3252,4.16400576674,117533,4.26146031,60069,4.10468070039,93040,4.23851486666,80906,4.11166770867,1234,4.08721061558,33166,4.07686233006,4886,4.06232281913,2819,4.12961964489,2,3
