movie,popularity
260,0.6741758241758242
261,0.056043956043956046
262,0.035164835164835165
265,0.057692307692307696
266,0.09615384615384616
267,0.04945054945054945
270,0.006043956043956044
271,0.006043956043956044
272,0.04725274725274725
273,0.0478021978021978
277,0.056043956043956046
280,0.026373626373626374
281,0.022527472527472527
282,0.05824175824175824
288,0.210989010989011
289,0.026373626373626374
290,0.04450549450549451
292,0.1445054945054945
293,0.47692307692307695
296,0.7115384615384616
300,0.13076923076923078
302,0.015384615384615385
303,0.06703296703296703
306,0.08736263736263736
307,0.10494505494505495
308,0.07197802197802197
314,0.027472527472527472
315,0.06318681318681318
316,0.22967032967032966
317,0.13956043956043956
318,0.7274725274725274
319,0.09230769230769231
326,0.022527472527472527
329,0.1434065934065934
333,0.10054945054945055
337,0.17142857142857143
339,0.12582417582417582
340,0.00934065934065934
342,0.07582417582417582
344,0.32967032967032966
345,0.07307692307692308
346,0.013736263736263736
347,0.020879120879120878
348,0.05
349,0.12747252747252746
350,0.08241758241758242
351,0.02197802197802198
356,0.7708791208791209
357,0.21373626373626373
361,0.03901098901098901
362,0.0543956043956044
363,0.006043956043956044
364,0.4357142857142857
368,0.14505494505494507
370,0.15274725274725276
371,0.01978021978021978
372,0.06593406593406594
376,0.05549450549450549
377,0.3478021978021978
378,0.007692307692307693
380,0.2906593406593407
381,0.02912087912087912
382,0.054945054945054944
383,0.036813186813186814
407,0.04835164835164835
410,0.1423076923076923
412,0.03956043956043956
413,0.05879120879120879
415,0.015384615384615385
420,0.09725274725274725
422,0.012087912087912088
428,0.05824175824175824
431,0.11923076923076924
432,0.06538461538461539
434,0.1401098901098901
435,0.1
436,0.02197802197802198
440,0.11263736263736264
441,0.11868131868131868
442,0.19615384615384615
446,0.025274725274725275
448,0.025274725274725275
450,0.02197802197802198
454,0.14395604395604394
457,0.33516483516483514
466,0.13021978021978023
468,0.05274725274725275
469,0.00989010989010989
471,0.1087912087912088
474,0.12967032967032968
475,0.10714285714285714
477,0.022527472527472527
478,0.004945054945054945
479,0.013186813186813187
480,0.6148351648351649
481,0.05274725274725275
482,0.025274725274725275
483,0.011538461538461539
489,0.02197802197802198
490,0.02197802197802198
491,0.031868131868131866
492,0.04230769230769231
493,0.03406593406593406
494,0.057692307692307696
497,0.08736263736263736
500,0.3313186813186813
505,0.015384615384615385
507,0.04065934065934066
508,0.18186813186813186
509,0.10824175824175825
514,0.033516483516483515
515,0.07857142857142857
517,0.04065934065934066
520,0.19065934065934065
524,0.06208791208791209
527,0.5543956043956044
529,0.08516483516483517
531,0.06758241758241758
532,0.04395604395604396
534,0.03571428571428571
535,0.0543956043956044
537,0.02197802197802198
538,0.04450549450549451
539,0.22032967032967032
541,0.5005494505494505
543,0.08076923076923077
550,0.02197802197802198
551,0.31263736263736264
552,0.0956043956043956
553,0.0956043956043956
555,0.17417582417582417
556,0.019230769230769232
562,0.06318681318681318
575,0.03461538461538462
581,0.02197802197802198
585,0.05549450549450549
586,0.33791208791208793
587,0.21593406593406594
588,0.35824175824175825
589,0.4868131868131868
590,0.23186813186813188
592,0.30604395604395607
593,0.656043956043956
594,0.18736263736263736
595,0.30494505494505497
596,0.15219780219780218
597,0.27912087912087913
599,0.05054945054945055
605,0.03901098901098901
608,0.46153846153846156
613,0.012637362637362638
616,0.11098901098901098
627,0.025824175824175823
628,0.11428571428571428
635,0.008241758241758242
637,0.033516483516483515
647,0.056593406593406594
648,0.3565934065934066
653,0.13186813186813187
661,0.11043956043956044
663,0.02857142857142857
665,0.036813186813186814
668,0.023076923076923078
670,0.013186813186813187
671,0.051648351648351645
673,0.17472527472527472
678,0.033516483516483515
688,0.022527472527472527
705,0.00934065934065934
708,0.07747252747252747
709,0.04395604395604396
714,0.09615384615384616
715,0.005494505494505495
718,0.023626373626373626
719,0.06703296703296703
720,0.07582417582417582
728,0.024175824175824177
733,0.29725274725274725
736,0.2445054945054945
741,0.19175824175824177
745,0.17857142857142858
750,0.3752747252747253
762,0.08571428571428572
778,0.40054945054945057
780,0.46153846153846156
781,0.024175824175824177
782,0.033516483516483515
783,0.1434065934065934
785,0.10164835164835165
788,0.21263736263736263
798,0.03901098901098901
799,0.06538461538461539
800,0.06593406593406594
802,0.11263736263736264
804,0.017582417582417582
805,0.08791208791208792
807,0.002197802197802198
818,0.023076923076923078
828,0.012637362637362638
832,0.12912087912087913
833,0.015934065934065933
837,0.10384615384615385
838,0.06318681318681318
840,0.007692307692307693
852,0.06978021978021978
858,0.5681318681318681
875,0.0038461538461538464
882,0.00989010989010989
898,0.06703296703296703
899,0.1510989010989011
900,0.036813186813186814
901,0.024725274725274724
902,0.1554945054945055
903,0.23846153846153847
904,0.2895604395604396
905,0.06483516483516484
906,0.04010989010989011
908,0.23351648351648352
909,0.11373626373626373
910,0.16153846153846155
911,0.08626373626373626
912,0.33296703296703295
913,0.13736263736263737
914,0.10604395604395604
915,0.06758241758241758
916,0.09835164835164835
919,0.2774725274725275
920,0.15714285714285714
921,0.016483516483516484
922,0.12362637362637363
923,0.27362637362637365
924,0.4065934065934066
926,0.08846153846153847
928,0.08516483516483517
929,0.017582417582417582
930,0.06978021978021978
931,0.03901098901098901
932,0.03241758241758242
933,0.07857142857142857
934,0.02967032967032967
936,0.01978021978021978
937,0.007142857142857143
938,0.02142857142857143
940,0.05384615384615385
942,0.0478021978021978
943,0.01978021978021978
944,0.01978021978021978
945,0.01978021978021978
946,0.031868131868131866
947,0.03626373626373627
948,0.023626373626373626
949,0.03241758241758242
950,0.0478021978021978
951,0.07032967032967033
952,0.026373626373626374
953,0.22032967032967032
954,0.08351648351648351
955,0.06043956043956044
965,0.056043956043956046
968,0.11538461538461539
969,0.11263736263736264
970,0.00989010989010989
971,0.04065934065934066
986,0.028021978021978023
991,0.03021978021978022
994,0.046153846153846156
996,0.038461538461538464
1003,0.013736263736263736
1007,0.01703296703296703
1009,0.027472527472527472
1010,0.028021978021978023
1011,0.014835164835164835
1012,0.04010989010989011
1013,0.051648351648351645
1014,0.01978021978021978
1017,0.038461538461538464
1019,0.0510989010989011
1020,0.11153846153846154
1022,0.14615384615384616
1023,0.03571428571428571
1024,0.014835164835164835
1025,0.09505494505494505
1027,0.14175824175824175
1028,0.1989010989010989
1029,0.1346153846153846
1030,0.041758241758241756
1031,0.05934065934065934
1032,0.14505494505494507
1033,0.07747252747252747
1035,0.18571428571428572
1036,0.44285714285714284
1037,0.08131868131868132
1041,0.0489010989010989
1042,0.07527472527472527
1051,0.02142857142857143
1057,0.03406593406593406
1060,0.10494505494505495
1061,0.1076923076923077
1069,0.016483516483516484
1073,0.2675824175824176
1076,0.026923076923076925
1077,0.08681318681318681
1078,0.04120879120879121
1079,0.2302197802197802
1080,0.3373626373626374
1081,0.03406593406593406
1084,0.09615384615384616
1086,0.0967032967032967
1088,0.15989010989010988
1089,0.47087912087912087
1090,0.21208791208791208
1091,0.06428571428571428
1092,0.15989010989010988
1093,0.09010989010989011
1094,0.1043956043956044
1095,0.11483516483516483
1096,0.053296703296703295
1097,0.37252747252747254
1099,0.019230769230769232
1100,0.06703296703296703
1101,0.24725274725274726
1103,0.07802197802197802
1104,0.07307692307692308
1111,0.043406593406593405
1120,0.10714285714285714
1124,0.04285714285714286
1125,0.054945054945054944
1127,0.2010989010989011
1128,0.04285714285714286
1129,0.13681318681318683
1131,0.043406593406593405
1132,0.03571428571428571
1135,0.03461538461538462
1136,0.4758241758241758
1147,0.046153846153846156
1148,0.2
1150,0.013186813186813187
1162,0.012087912087912088
1171,0.03296703296703297
1172,0.1489010989010989
1175,0.13846153846153847
1176,0.03956043956043956
1178,0.10164835164835165
1179,0.06098901098901099
1183,0.14945054945054945
1185,0.07417582417582418
1186,0.07032967032967033
1188,0.06813186813186813
1189,0.05274725274725275
1192,0.025274725274725275
1193,0.4445054945054945
1194,0.04065934065934066
1196,0.6005494505494505
1197,0.41208791208791207
1198,0.5906593406593407
1199,0.26483516483516484
1200,0.3791208791208791
1201,0.29395604395604397
1202,0.04945054945054945
1203,0.317032967032967
1204,0.18736263736263736
1206,0.4318681318681319
1207,0.20604395604395603
1208,0.3346153846153846
1209,0.15219780219780218
1210,0.5412087912087912
1211,0.07417582417582418
1212,0.13241758241758242
1213,0.3967032967032967
1214,0.45
1217,0.09395604395604396
1218,0.04725274725274725
1219,0.29505494505494506
1220,0.2445054945054945
1221,0.4137362637362637
1222,0.35604395604395606
1223,0.12747252747252746
1224,0.03901098901098901
1225,0.25384615384615383
1226,0.031868131868131866
1227,0.09615384615384616
1228,0.1565934065934066
1230,0.23131868131868133
1231,0.08351648351648351
1232,0.08406593406593407
1233,0.1697802197802198
1234,0.2021978021978022
1235,0.13076923076923078
1236,0.018131868131868133
1237,0.12747252747252746
1238,0.03076923076923077
1240,0.46703296703296704
1242,0.11483516483516483
1243,0.07032967032967033
1244,0.13956043956043956
1245,0.12527472527472527
1246,0.34945054945054943
1247,0.2412087912087912
1248,0.07362637362637363
1249,0.12967032967032968
1250,0.1412087912087912
1251,0.06758241758241758
1252,0.23736263736263735
1253,0.09835164835164835
1254,0.08351648351648351
1255,0.0521978021978022
1256,0.09065934065934066
1257,0.06868131868131869
1258,0.4351648351648352
1259,0.24285714285714285
1260,0.09505494505494505
1261,0.12527472527472527
1262,0.17747252747252748
1263,0.17307692307692307
1264,0.024175824175824177
1265,0.47417582417582416
1266,0.2032967032967033
1267,0.10714285714285714
1268,0.03956043956043956
1269,0.08846153846153847
1270,0.6164835164835165
1271,0.1
1272,0.0967032967032967
1273,0.054945054945054944
1274,0.1879120879120879
1275,0.17252747252747253
1276,0.13131868131868132
1277,0.03901098901098901
1278,0.1824175824175824
1279,0.056593406593406594
1280,0.05274725274725275
1281,0.11373626373626373
1282,0.17362637362637362
1283,0.07747252747252747
1284,0.09340659340659341
1285,0.13021978021978023
1286,0.024725274725274724
1287,0.12967032967032968
1288,0.21043956043956044
1290,0.028021978021978023
1291,0.4489010989010989
1292,0.1
1293,0.13186813186813187
1295,0.04065934065934066
1296,0.056593406593406594
1297,0.053296703296703295
1298,0.11923076923076924
1299,0.07197802197802197
1300,0.03736263736263736
1301,0.06813186813186813
1302,0.1357142857142857
1303,0.056043956043956046
1304,0.14835164835164835
1305,0.06208791208791209
1307,0.23461538461538461
1320,0.19615384615384615
1321,0.1054945054945055
1333,0.17802197802197803
1339,0.160989010989011
1340,0.0478021978021978
1343,0.11758241758241758
1344,0.04010989010989011
1345,0.13406593406593406
1347,0.13406593406593406
1348,0.08846153846153847
1350,0.10384615384615385
1353,0.013186813186813187
1354,0.06593406593406594
1356,0.17967032967032967
1357,0.07142857142857142
1358,0.12417582417582418
1361,0.033516483516483515
1366,0.027472527472527472
1367,0.12582417582417582
1370,0.23516483516483516
1371,0.13021978021978023
1372,0.10604395604395604
1373,0.09835164835164835
1374,0.17802197802197803
1375,0.11648351648351649
1376,0.1412087912087912
1377,0.21703296703296704
1378,0.06868131868131869
1380,0.20164835164835165
1381,0.03571428571428571
1385,0.08296703296703296
1387,0.2956043956043956
1390,0.014835164835164835
1391,0.2631868131868132
1393,0.2302197802197802
1394,0.17362637362637362
1396,0.13021978021978023
1399,0.018131868131868133
1404,0.007142857142857143
1406,0.007142857142857143
1407,0.21868131868131868
1408,0.14175824175824175
1409,0.06428571428571428
1410,0.006043956043956044
1411,0.041758241758241756
1419,0.02912087912087912
1422,0.03406593406593406
1432,0.017582417582417582
1438,0.09285714285714286
1440,0.007692307692307693
1441,0.07142857142857142
1446,0.03296703296703297
1449,0.07307692307692308
1454,0.014285714285714285
1457,0.04010989010989011
1459,0.0456043956043956
1464,0.11318681318681319
1466,0.17637362637362639
1476,0.056043956043956046
1485,0.2714285714285714
1489,0.008241758241758242
1500,0.1532967032967033
1513,0.08296703296703296
1515,0.056593406593406594
1516,0.004395604395604396
1517,0.3142857142857143
1518,0.03406593406593406
1527,0.45714285714285713
1533,0.00934065934065934
1537,0.03791208791208791
1541,0.023076923076923078
1542,0.027472527472527472
1544,0.2445054945054945
1545,0.007142857142857143
1546,0.012087912087912088
1547,0.006043956043956044
1552,0.22967032967032966
1562,0.19395604395604396
1566,0.1434065934065934
1569,0.12637362637362637
1572,0.014835164835164835
1573,0.2824175824175824
1580,0.4989010989010989
1584,0.29945054945054944
1586,0.0912087912087912
1587,0.13021978021978023
1589,0.06373626373626373
1590,0.14560439560439561
1593,0.024175824175824177
1594,0.03626373626373627
1596,0.007692307692307693
1597,0.11923076923076924
1598,0.011538461538461539
1601,0.008791208791208791
1603,0.04945054945054945
1608,0.2010989010989011
1609,0.016483516483516484
1610,0.2368131868131868
1612,0.005494505494505495
1614,0.06043956043956044
1615,0.04065934065934066
1617,0.31868131868131866
1619,0.08626373626373626
1620,0.05824175824175824
1625,0.31373626373626373
1627,0.03406593406593406
1631,0.013736263736263736
1633,0.023076923076923078
1635,0.08021978021978023
1639,0.16813186813186815
1641,0.17472527472527472
1643,0.03076923076923077
1644,0.12472527472527473
1645,0.23406593406593407
1648,0.01868131868131868
1649,0.023076923076923078
1653,0.4010989010989011
1658,0.03131868131868132
1663,0.08956043956043956
1665,0.08956043956043956
1670,0.01098901098901099
1671,0.004945054945054945
1672,0.05714285714285714
1673,0.18021978021978022
1674,0.12857142857142856
1676,0.2653846153846154
1678,0.038461538461538464
1680,0.09835164835164835
1682,0.528021978021978
1684,0.005494505494505495
1687,0.07857142857142857
1688,0.09615384615384616
1689,0.04120879120879121
1690,0.17857142857142858
1693,0.06813186813186813
1694,0.033516483516483515
1699,0.012087912087912088
1701,0.045054945054945054
1702,0.11043956043956044
1704,0.4945054945054945
1711,0.056593406593406594
1717,0.11648351648351649
1719,0.051648351648351645
1721,0.45879120879120877
1726,0.05549450549450549
1727,0.03296703296703297
1729,0.23626373626373626
1730,0.03021978021978022
1732,0.4675824175824176
1734,0.026373626373626374
1735,0.04285714285714286
1747,0.13186813186813187
1748,0.24505494505494504
1752,0.028021978021978023
1754,0.06483516483516484
1767,0.007692307692307693
1772,0.053296703296703295
1777,0.17417582417582417
1779,0.11263736263736264
1784,0.2653846153846154
1791,0.012087912087912088
1792,0.07252747252747253
1794,0.012637362637362638
1797,0.015384615384615385
1799,0.03956043956043956
1801,0.12142857142857143
1805,0.11153846153846154
1821,0.018131868131868133
1827,0.019230769230769232
1831,0.11538461538461539
1833,0.0510989010989011
1834,0.06483516483516484
1835,0.09615384615384616
1836,0.02142857142857143
1839,0.007142857142857143
1840,0.026923076923076925
1841,0.01098901098901099
1844,0.023626373626373626
1845,0.038461538461538464
1848,0.02142857142857143
1859,0.02032967032967033
1866,0.01978021978021978
1873,0.05384615384615385
1876,0.15
1879,0.0038461538461538464
1881,0.014285714285714285
1882,0.17582417582417584
1883,0.053296703296703295
1884,0.25
1885,0.041758241758241756
1888,0.03131868131868132
1889,0.03626373626373627
1892,0.05879120879120879
1893,0.005494505494505495
1894,0.07582417582417582
1900,0.028021978021978023
1907,0.22967032967032966
1909,0.15824175824175823
1911,0.11978021978021978
1912,0.09175824175824175
1913,0.04230769230769231
1914,0.02912087912087912
1917,0.3038461538461538
1918,0.12142857142857143
1920,0.07417582417582418
1921,0.23901098901098902
1923,0.30934065934065935
1924,0.0478021978021978
1927,0.04450549450549451
1931,0.027472527472527472
1935,0.017582417582417582
1937,0.010439560439560439
1938,0.024175824175824177
1939,0.038461538461538464
1942,0.012637362637362638
1944,0.031868131868131866
1945,0.09340659340659341
1946,0.024175824175824177
1947,0.10329670329670329
1949,0.035164835164835165
1950,0.056593406593406594
1951,0.038461538461538464
1952,0.10384615384615385
1953,0.11153846153846154
1954,0.23846153846153847
1955,0.09065934065934066
1956,0.05274725274725275
1957,0.07637362637362638
1958,0.0510989010989011
1959,0.05274725274725275
1960,0.09010989010989011
1961,0.34835164835164834
1962,0.11703296703296703
1963,0.03791208791208791
1964,0.03021978021978022
1965,0.07582417582417582
1966,0.025824175824175823
1967,0.16373626373626374
1968,0.3269230769230769
1969,0.04120879120879121
1970,0.04725274725274725
1974,0.07637362637362638
1982,0.1346153846153846
1991,0.0478021978021978
1994,0.1489010989010989
1997,0.2478021978021978
2000,0.2368131868131868
2001,0.15934065934065933
2002,0.12692307692307692
2003,0.21208791208791208
2004,0.0978021978021978
2005,0.19725274725274725
2006,0.210989010989011
2009,0.09175824175824175
2010,0.1346153846153846
2011,0.35714285714285715
2012,0.3159340659340659
2013,0.043406593406593405
2014,0.033516483516483515
2015,0.023626373626373626
2018,0.1445054945054945
2019,0.21263736263736263
2020,0.08516483516483517
2021,0.14835164835164835
2022,0.05274725274725275
2023,0.1565934065934066
2028,0.5087912087912088
2034,0.03571428571428571
2036,0.028021978021978023
2042,0.04230769230769231
2046,0.05934065934065934
2048,0.0456043956043956
2050,0.014285714285714285
2052,0.06098901098901099
2054,0.20659340659340658
2058,0.128021978021978
2059,0.07747252747252747
2064,0.08021978021978023
2065,0.06208791208791209
2066,0.03076923076923077
2067,0.07692307692307693
2068,0.04120879120879121
2070,0.018131868131868133
2071,0.017582417582417582
2072,0.051648351648351645
2076,0.17967032967032967
2077,0.018131868131868133
2078,0.16593406593406593
2080,0.1510989010989011
2081,0.21153846153846154
2082,0.07032967032967033
2083,0.06868131868131869
2084,0.01868131868131868
2085,0.14945054945054945
2087,0.13186813186813187
2088,0.051648351648351645
2089,0.04945054945054945
2090,0.07582417582417582
2092,0.04230769230769231
2093,0.03131868131868132
2094,0.07912087912087912
2096,0.12472527472527473
2099,0.023076923076923078
2100,0.0989010989010989
2102,0.01978021978021978
2105,0.17197802197802198
2106,0.01978021978021978
2108,0.06813186813186813
2109,0.09725274725274725
2110,0.027472527472527472
2111,0.03791208791208791
2114,0.05054945054945055
2115,0.3456043956043956
2118,0.06978021978021978
2119,0.023626373626373626
2122,0.054945054945054944
2123,0.0521978021978022
2124,0.15604395604395604
2125,0.08571428571428572
2126,0.07197802197802197
2131,0.01978021978021978
2132,0.0543956043956044
2133,0.05
2134,0.0978021978021978
2135,0.031868131868131866
2137,0.06593406593406594
2138,0.05054945054945055
2139,0.07857142857142857
2140,0.10714285714285714
2141,0.07142857142857142
2142,0.043406593406593405
2144,0.12692307692307692
2146,0.03736263736263736
2148,0.017582417582417582
2150,0.11043956043956044
2153,0.053296703296703295
2155,0.02967032967032967
2160,0.15714285714285714
2161,0.1697802197802198
2163,0.03131868131868132
2166,0.013186813186813187
2167,0.22582417582417583
2174,0.2752747252747253
2176,0.09835164835164835
2177,0.01703296703296703
2178,0.02912087912087912
2180,0.015934065934065933
2181,0.031868131868131866
2182,0.02197802197802198
2183,0.06593406593406594
2184,0.03791208791208791
2186,0.09340659340659341
2193,0.128021978021978
2194,0.19835164835164834
2202,0.033516483516483515
2203,0.05
2204,0.024725274725274724
2206,0.02857142857142857
2208,0.05054945054945055
2210,0.02142857142857143
2211,0.010439560439560439
2212,0.026923076923076925
2214,0.0038461538461538464
2221,0.006593406593406593
2227,0.00934065934065934
2231,0.12032967032967033
2237,0.008241758241758242
2239,0.01098901098901099
2240,0.014285714285714285
2243,0.051648351648351645
2245,0.06153846153846154
2247,0.024725274725274724
2248,0.10274725274725274
2252,0.01868131868131868
2253,0.057692307692307696
2259,0.02032967032967033
2262,0.01868131868131868
2264,0.01868131868131868
2265,0.017582417582417582
2268,0.2076923076923077
2269,0.04230769230769231
2273,0.20659340659340658
2278,0.15824175824175823
2282,0.023626373626373626
2288,0.21703296703296704
2289,0.07637362637362638
2290,0.02142857142857143
2291,0.37142857142857144
2294,0.20659340659340658
2295,0.012637362637362638
2297,0.08186813186813187
2300,0.08846153846153847
2301,0.07417582417582418
2302,0.14065934065934066
2303,0.03021978021978022
2306,0.01868131868131868
2311,0.06043956043956044
2312,0.02967032967032967
2313,0.12967032967032968
2316,0.056043956043956046
2318,0.08626373626373626
2321,0.17912087912087912
2322,0.038461538461538464
2324,0.3510989010989011
2327,0.01098901098901099
2329,0.4631868131868132
2333,0.056043956043956046
2334,0.0510989010989011
2335,0.12582417582417582
2336,0.11263736263736264
2337,0.03241758241758242
2340,0.13021978021978023
2344,0.02032967032967033
2346,0.03021978021978022
2348,0.03626373626373627
2349,0.017582417582417582
2351,0.026923076923076925
2352,0.06318681318681318
2353,0.2153846153846154
2354,0.024725274725274724
2355,0.2879120879120879
2356,0.02197802197802198
2357,0.04120879120879121
2359,0.07527472527472527
2360,0.07362637362637363
2366,0.08351648351648351
2367,0.036813186813186814
2370,0.011538461538461539
2371,0.07527472527472527
2372,0.02142857142857143
2374,0.014285714285714285
2375,0.0510989010989011
2376,0.08241758241758242
2378,0.12472527472527473
2379,0.06923076923076923
2380,0.05934065934065934
2381,0.057692307692307696
2382,0.046153846153846156
2384,0.08406593406593407
2387,0.046153846153846156
2389,0.046153846153846156
2390,0.02967032967032967
2391,0.09340659340659341
2393,0.11373626373626373
2394,0.10989010989010989
2395,0.1934065934065934
2396,0.23241758241758242
2398,0.07307692307692308
2401,0.05384615384615385
2402,0.0967032967032967
2403,0.1565934065934066
2405,0.07252747252747253
2406,0.12417582417582418
2407,0.11538461538461539
2408,0.028021978021978023
2409,0.10714285714285714
2410,0.1010989010989011
2411,0.0978021978021978
2412,0.06208791208791209
2413,0.08846153846153847
2414,0.045054945054945054
2416,0.03461538461538462
2420,0.17692307692307693
2421,0.09175824175824175
2422,0.0521978021978022
2423,0.10824175824175825
2424,0.2043956043956044
2427,0.12527472527472527
2431,0.11868131868131868
2432,0.041758241758241756
2433,0.033516483516483515
2436,0.013186813186813187
2437,0.022527472527472527
2439,0.02197802197802198
2443,0.013186813186813187
2447,0.03791208791208791
2450,0.06153846153846154
2454,0.0478021978021978
2455,0.17527472527472526
2456,0.024175824175824177
2458,0.014835164835164835
2463,0.03901098901098901
2467,0.12472527472527473
2468,0.036813186813186814
2469,0.041758241758241756
2470,0.1631868131868132
2471,0.07967032967032966
2474,0.0510989010989011
2476,0.035164835164835165
2478,0.09230769230769231
2488,0.02857142857142857
2490,0.11208791208791209
2496,0.06648351648351648
2497,0.028021978021978023
2501,0.11373626373626373
2502,0.3489010989010989
2510,0.0038461538461538464
2511,0.03626373626373627
2513,0.06428571428571428
2518,0.022527472527472527
2519,0.025274725274725275
2524,0.031868131868131866
2529,0.20274725274725275
2530,0.045054945054945054
2539,0.1543956043956044
2542,0.34505494505494505
2546,0.010439560439560439
2550,0.035164835164835165
2551,0.046153846153846156
2553,0.023076923076923078
2560,0.035164835164835165
2563,0.01978021978021978
2565,0.0510989010989011
2571,0.8467032967032967
2574,0.014835164835164835
2579,0.07857142857142857
2580,0.11318681318681319
2581,0.09230769230769231
2585,0.015384615384615385
2596,0.03736263736263736
2598,0.04835164835164835
2599,0.13901098901098902
2605,0.13021978021978023
2607,0.016483516483516484
2609,0.005494505494505495
2610,0.007142857142857143
2611,0.019230769230769232
2612,0.026923076923076925
2613,0.017582417582417582
2616,0.09230769230769231
2617,0.30054945054945054
2622,0.04065934065934066
2628,0.4472527472527473
2633,0.025274725274725275
2639,0.015934065934065933
2640,0.1697802197802198
2641,0.1076923076923077
2642,0.06538461538461539
2643,0.0478021978021978
2644,0.0521978021978022
2646,0.004945054945054945
2648,0.06648351648351648
2649,0.00934065934065934
2654,0.023076923076923078
2657,0.18021978021978022
2662,0.05054945054945055
2664,0.06868131868131869
2671,0.22472527472527473
2676,0.03131868131868132
2677,0.03571428571428571
2683,0.3148351648351648
2686,0.07582417582417582
2687,0.1467032967032967
2690,0.03296703296703297
2692,0.3159340659340659
2694,0.15714285714285714
2696,0.043406593406593405
2699,0.12197802197802197
2701,0.1978021978021978
2702,0.04120879120879121
2707,0.08021978021978023
2709,0.02857142857142857
2710,0.25769230769230766
2716,0.4021978021978022
2717,0.1565934065934066
2718,0.03406593406593406
2719,0.06098901098901099
2722,0.1054945054945055
2724,0.10604395604395604
2726,0.05824175824175824
2727,0.011538461538461539
2728,0.09945054945054944
2730,0.08681318681318681
2731,0.07252747252747253
2732,0.041758241758241756
2734,0.036813186813186814
2735,0.05934065934065934
2736,0.013186813186813187
2739,0.07747252747252747
2745,0.0543956043956044
2746,0.12142857142857143
2747,0.03241758241758242
2750,0.03791208791208791
2751,0.005494505494505495
2758,0.0016483516483516484
2759,0.03626373626373627
2761,0.21318681318681318
2762,0.5626373626373626
2770,0.09340659340659341
2771,0.022527472527472527
2772,0.028021978021978023
2779,0.028021978021978023
2780,0.012637362637362638
2781,0.008791208791208791
2782,0.012637362637362638
2788,0.10329670329670329
2789,0.02142857142857143
2791,0.2802197802197802
2792,0.06703296703296703
2794,0.05384615384615385
2795,0.10054945054945055
2796,0.020879120879120878
2797,0.23516483516483516
2798,0.03076923076923077
2801,0.00989010989010989
2803,0.0912087912087912
2804,0.15384615384615385
2805,0.05054945054945055
2810,0.05384615384615385
2819,0.07692307692307693
2827,0.046153846153846156
2841,0.06538461538461539
2846,0.01868131868131868
2847,0.01098901098901099
2857,0.06483516483516484
2858,0.5901098901098901
2859,0.04395604395604396
2861,0.025274725274725275
2863,0.057692307692307696
