movie,serendipity
133645,0.9459373064632854
133802,0.8988525249502454
134170,0.8906004092363662
134368,0.8744461586920411
134393,0.7478709834608911
134853,0.749028845778775
135133,0.8162335853476615
136016,0.825498454885454
136018,0.8509517015583881
136020,0.7768816504705677
138036,0.898550472720469
140711,0.7865073555235601
141408,1.026099200931851
141688,0.801526931075
143245,0.9483888669911923
152081,0.8494078120389447
1,0.494488471556347
2,0.6595031073429518
3,0.6959563735955923
19,0.6492391483984882
50,0.5935491917728527
110,0.6040871940365518
161,0.851325301213825
231,0.6228922853408047
267,0.6595382581259315
318,0.535918788137536
344,0.6422514115886009
357,0.7503089227225607
368,0.8011865198631951
370,0.751911708260378
419,0.8617639514967175
440,0.7882905217412923
442,0.7348993331884185
466,0.904183980528936
471,0.8221018234159241
500,0.6686998793583004
520,0.8067337134330561
586,0.7148109814477078
733,0.7197906178506371
778,0.7350905800171846
780,0.5487983901203068
994,0.7767983556767671
1196,0.5784965951483726
1198,0.5429797932463671
1200,0.7037567674108697
1203,0.7784676846442204
1210,0.6183457282584943
1214,0.6893129690334913
1222,0.7315689734669077
1265,0.6668023091220028
1391,0.6534762278146159
1393,0.7475803266775701
1500,0.809869857089492
1517,0.6933762356124615
1663,0.8007598755436889
1682,0.6037704683492318
1702,0.6689109475891349
1784,0.7469161481827746
1911,0.5691010726258227
1923,0.6412402549741466
2028,0.6227784910372082
2324,0.7756645373174503
2395,0.8246579805193976
2502,0.7453137110339686
2542,0.7797528585485214
2580,0.7650139787208058
2683,0.6600465102541837
2694,0.7676008249957944
2696,1.014729001641385
2700,0.8025549941109794
2701,0.5700847845789184
2762,0.5523000647869694
2858,0.5832453487824988
2890,0.7864692070292476
2997,0.6854475386107932
3114,0.6946949667873499
3147,0.6820821726400841
3300,0.799603324057434
3578,0.5470392497326856
3753,0.7117931731934506
3869,0.90344513476837
3948,0.5858924544089896
3977,0.49822635274957205
3979,0.6172107520305301
3988,0.6343488357776835
4011,0.694457885708485
4022,0.6446680897739638
4027,0.703484149708254
4223,0.8297826270809385
4226,0.5674777169628085
4270,0.6423989310232041
4701,0.8106343881987623
4844,0.8418344567783389
4878,0.5879826392569742
4979,0.7520455451385688
4995,0.6407571005137332
5010,0.7319102652658549
5313,0.7528260944028309
5363,0.883554412705016
5459,0.6328118597120694
5574,0.7930905126706409
5617,0.8353900550998653
5989,0.6423780829626586
6188,0.850286107889936
6287,0.6794527066298798
6365,0.6083549575521965
6378,0.7311218130708527
6503,0.6544808298358618
6709,0.740220439258272
6711,0.6820250483458491
6863,0.6608816784111369
6893,0.9235829738282398
6942,0.7569678009104311
7143,0.6756184075180095
7254,0.6807830430772873
7317,0.9391676308892186
7325,0.6220852212801364
7346,0.8003624937030708
7438,0.6172382799857895
7451,0.7877669254605044
7458,0.6728567247993222
8158,1.0373872790457164
8641,0.7206943014987784
8644,0.6113477145323893
8810,0.6741432423864286
8917,0.7845575622479192
8949,0.6878852416680958
27773,0.7076949991686097
31123,0.9477571798785079
33725,0.8698914074012434
33794,0.5710367119865254
34048,0.5728537168158886
34162,0.6788103739182724
34198,0.8623230512866928
34319,0.7325126221131047
35836,0.6190738701071821
37731,0.8564224163696232
38061,0.7771855778473085
42197,0.9892933725901499
44191,0.5625114563059719
44195,0.7180632625091059
45175,0.9885552340534924
46578,0.6579739477338274
47394,0.8188581793794175
47997,0.8317490400254482
48385,0.6228036829302654
48774,0.6485318474832896
50068,0.925658535317125
52281,0.820816580032506
52458,0.7999868013428685
52606,0.8409170771010008
52973,0.6894208818625815
53318,0.8111668930675148
53519,0.8368994385399973
53956,0.9600973692069166
54281,0.8292938564485685
54503,0.6893633242246006
54995,0.8428628676734107
54999,0.735599569352931
55280,0.813119918965391
56367,0.6350369186507816
58162,0.7648489802284077
58306,0.8817482337400196
58998,0.74678718598985
60684,0.6847865959756388
61024,0.7595657133613547
61132,0.6839505784007157
61248,0.774476353480109
62434,0.7629419677029119
63131,0.7883351733907497
63479,0.9080302436831197
67087,0.8000059721719368
67255,0.7911905574826764
68157,0.5980853360529561
68237,0.6869492520406554
68848,0.8038607892879912
69122,0.5718624260127124
69481,0.7089120796332332
70286,0.5658689325726888
71535,0.6697151224940543
72011,0.7074332141086718
76077,0.6780735045709305
77455,0.8096891672017191
77866,0.7916878905839937
78034,0.9305124834284163
78209,0.8005974724141387
78499,0.6936498329095194
79185,0.8220110322347898
79428,0.8121237026250425
80219,0.7968290163155295
81537,0.7543960569673014
84152,0.7178990305051739
84954,0.7418695381525252
85414,0.6986904207990673
86833,0.696998932730481
86911,0.684337223792082
87306,0.6886747530635208
87520,0.6600787569997972
87869,0.746026580088081
88129,0.7179615936652127
88163,0.7748153911678365
89864,0.7752252947739383
90405,0.7820142410810755
91077,0.748882664858411
92420,0.7734573442376025
93443,0.7643115642325626
93510,0.8005614241180692
93855,0.9102834509681335
95441,0.7130098821064709
96610,0.6062174970151204
96737,0.8158058739038425
96821,0.8263391898029993
97306,0.7900821536878331
97923,0.7834552527273294
99813,0.8892841017790541
101529,0.9303820740562753
101864,0.7628164583289913
102716,0.8385128430087418
103249,0.7032233974801604
103253,0.6812311864582549
103335,0.856882242681884
103384,0.8381872515305152
103810,0.9319725743960419
103883,0.891771626834145
104211,0.8665331015499924
104374,0.8267529412944
104841,0.5868193013737393
104913,0.8381544694209981
105213,0.7379943092834884
105504,0.7942067025691268
105835,0.9341720242077706
106002,0.7706359965112605
106491,0.8464306736532067
106782,0.6744814484110535
106916,0.7280555786870472
107069,0.9053240790666913
107348,0.6710406047041126
107980,0.822860303206241
108190,0.7800825204749319
108932,0.7390089365961657
108945,0.6558993498080886
109578,0.9134783323418658
109850,0.8032877987876902
110127,0.7180861052390038
111113,0.8504357541376371
111443,0.8057517470754069
111743,0.796020163515013
111759,0.6249743637135727
112138,0.8262131285326972
112290,0.7503778225501271
112556,0.6522180109796011
114180,0.7575560180145776
115149,0.7477814687995341
115231,0.8180635295507332
115569,0.7292807527560555
115713,0.6717690768381361
116823,0.7632575882673786
116897,0.8986574525916684
117895,0.8274898858267834
119141,0.708399442906456
122892,0.7316670601723627
122900,0.7654491220035049
127198,0.8283429234015667
127202,0.8721712252434406
140110,0.9020339750391614
148626,0.8008812962457973
34,0.6401305307074374
47,0.6172145068748933
48,0.8332946760749349
105,0.8952531832674726
158,0.6714222128224782
253,0.759287702893364
364,0.7225567967042685
480,0.48076321976056363
587,0.743210071662461
588,0.7483999278918319
594,0.8357263710468339
595,0.8060815440445618
596,0.8397112457586865
597,0.7376408158797702
616,0.9324130337004463
718,1.0844362386876045
1022,0.8418276382685873
1025,0.9541642568407401
1028,0.8459327517521193
1029,0.848522521561907
1032,0.8858303929059436
1033,0.9203679084288454
1036,0.643958483093742
1088,0.7987120113065368
1097,0.6563039118187636
1148,0.8145013696411805
1230,0.803530649567006
1249,0.7672741584764653
1270,0.5541433038734442
1367,0.6813746749801776
1407,0.6788468005082806
1485,0.6788841941823773
1566,0.8709720306177298
1653,0.6935051436285892
1688,0.9541637898570188
1721,0.5898769165311897
1917,0.6220419579333306
1918,0.6962419666857833
1968,0.7217392848378908
2000,0.7693921911927022
2001,0.7875234459269882
2002,0.7986205128570012
2018,0.8794594135619758
2078,0.8718979994376381
2080,0.8011051291890231
2081,0.8416346425282059
2085,0.8144454632952235
2087,0.8461405905903969
2096,0.8655486350682031
2273,0.7894813449502094
2291,0.6937426110588206
2294,0.6445171980063836
2340,0.8232640549655289
2384,0.6660863695044326
2671,0.7574426630723131
2687,0.789892383279149
3034,0.8790323171484935
3247,0.792181824542839
3248,0.792129747208409
3409,0.6901758480014848
3615,0.9001271292741387
3751,0.7155280932078468
3785,0.5926676571819604
3949,0.6667199367865417
3994,0.626470670998797
4014,0.7614420869655015
4246,0.6815481039167428
4369,0.6456264975696846
4381,0.9407184646767766
4643,0.6166743214871921
4718,0.6395924778137463
4828,0.9168534869534379
5218,0.6521265828063298
5502,0.5850405146136498
5628,0.93709135405947
5903,0.6913022931864398
6058,0.7481320820908488
6593,0.7347297349203595
6754,0.7641088063162004
7004,0.8154411554672287
7142,0.7323933193050269
7293,0.6685448061808669
7669,0.9233691093882166
8360,0.6122530495173744
8533,0.7554098124102164
8604,0.9301159356030176
8636,0.5189413111524819
8928,0.9262323313484634
8957,0.6690231299437173
8969,0.7817675166159584
27368,0.9169386957489648
27815,0.9414799863283226
30707,0.69160153467643
40629,0.8682502073076656
41285,0.7618803146214497
41569,0.5988497467292744
43679,0.6206711481573961
44022,0.8312006739886355
44193,0.8846241330538082
44397,0.7347530238002293
45517,0.6946322006870882
45668,0.764012536026054
45720,0.7102937397039946
46530,0.6167374564176367
46967,0.8289123522401999
47382,0.8702616551208413
48516,0.6386945326371157
49272,0.6094970685341805
50872,0.6263075334353739
52604,0.9621507872330253
53121,0.7138939140078844
53996,0.5428702410807721
54648,0.9253396847145934
55247,0.7292985705126532
56174,0.624429287453803
56757,0.7449040218418971
58025,0.7027163837596739
58107,0.7300450415497179
59784,0.7253881629183528
60040,0.6717440324742067
60408,0.950495000829809
60950,0.8196214053385548
61323,0.7129268715991464
63992,0.5449880833871521
64614,0.6555324974031468
64957,0.6467422130426255
66200,0.8723817342929088
69604,0.8808066002819617
69640,0.8046800606386667
69644,0.8402642772757751
69951,0.8158787273591377
71264,0.7841692920565515
71899,0.8743316960210264
72378,0.5740240264572645
72737,0.906518928930167
72998,0.49197118253736927
73290,0.9495270241581125
73323,0.9622293056499377
74458,0.6528571699818583
74510,0.9474888624308077
78637,0.8043356580260101
80463,0.6151124516788696
81591,0.6507084170814411
84374,0.852934624218852
87222,0.9130386808466237
87430,0.6854120805706884
88744,0.7010895631261487
91630,0.7481451705036172
92509,0.8421861874017552
94478,0.7462800634720466
95309,0.867515131128726
95543,0.9125748267228018
98124,0.9106641705444827
100383,0.8349831060283469
101142,0.8815877314770492
101281,0.7760162537697772
101962,0.9549085344687868
106438,0.8129296933930473
106696,0.7186006832941514
106918,0.7821211459405674
107141,0.8436226586445791
110639,0.716789812743671
110655,0.9671081186329646
110730,0.7654905935249053
112623,0.7436743077966734
117176,0.8117964434174632
117438,0.9914860525355328
117887,0.88584943848845
118696,0.7992690993158444
125916,0.5623927252298547
129354,0.8317969591432379
130634,0.822108996254478
132630,1.0884555227691102
133185,1.0275235783801293
94,0.8622923661065774
1672,0.9086262908995046
1753,0.884676033626759
1959,0.892159311974918
2253,0.7762166388231806
2366,0.8583613905812626
2367,0.6484632201190079
2389,0.8511547415434713
2642,0.7314665036564415
2643,0.5991869103572977
3155,0.9207048293864085
3624,0.7511542206692531
5500,0.9016143628484876
7318,0.7149589473409923
185,0.7067932430031926
457,0.7295832852742966
527,0.6229674289762885
541,0.6627520778017787
589,0.6493282397754279
593,0.5417696300750949
1027,0.7880117316668117
1101,0.7672006298023292
1246,0.7571369903729719
1291,0.6824745557686163
1356,0.8164364848750894
1373,0.7555097214969132
1645,0.7935536584511775
1704,0.6489859816790188
1961,0.7363675606280071
2005,0.8713758606907986
2011,0.7944204760076656
2012,0.8145423392189952
2105,0.8438570924115606
2115,0.7445060812501516
2161,0.8867475559851739
2329,0.6800912507397072
2379,0.7426663611611846
2431,0.8369980760560224
2706,0.6025650616616669
2953,0.742301692646032
3033,0.8192392169943894
3489,0.7591632441683418
3623,0.5702053495229155
3717,0.7190063140605581
3981,0.743337533390588
4148,0.7003948778082634
4308,0.6882054366892284
4344,0.7123311404358699
4545,0.8986289073823089
4886,0.5986410419900909
4975,0.7272072735345527
5064,0.8511378882311251
5299,0.7288785310978884
5418,0.6472324770215117
5481,0.61974958448025
5541,0.8665624545098165
5630,0.8298738544793824
5679,0.6455980676190962
6016,0.7014466715589645
6502,0.6998288601199525
6537,0.6078141572603293
6870,0.722007442769019
8529,0.7292948856372986
45186,0.7620733284617756
49286,0.8297123024134382
59421,0.7622378117436409
64034,0.9028451948065538
68791,0.698403914004888
74530,0.7859514723741811
78574,0.7784573777149627
80166,0.8604939861231327
85056,0.8298544270637118
87485,0.7033531331473105
91079,0.8583824305214859
95199,0.7448125701032653
103306,0.7604227921240818
104074,0.6247186750946818
104879,0.7807708814387088
104944,0.8737076859980514
106030,0.7514227295104721
106920,0.6730992883534095
107406,0.677089343705191
107978,0.7034157856959027
112868,0.7874656112490395
113275,0.9411937412802598
113378,0.845346945327857
114847,0.8215394873253189
119068,0.8480081872304296
120637,0.7788497160481489
130490,0.7567016351683085
135532,0.8139766305808989
135567,0.8027223837184739
142488,0.8357148674445882
916,0.8791579195573855
3996,0.6513090241594078
69526,0.6240880265330444
72641,0.8129772048882659
112911,0.6726150913094854
6,0.7814387099126632
380,0.6486780949422504
608,0.666856464707322
628,0.9101887415076294
891,0.9267218818903631
908,0.7984053284771568
1127,0.7753959855822914
1128,0.9759979207085703
1193,0.6829457352948722
1213,0.7095932576024216
1225,0.8151922857732568
1261,0.8180102062207922
1321,0.7786872025240752
1347,0.7984498473586603
1625,0.766621292449945
1732,0.6902768521325668
1892,0.987094511217539
1969,0.7782662532286826
1970,0.933656098305891
1974,0.8529901874749757
1982,0.7962995269844905
1983,0.9854654918464797
1985,0.8806616354366559
1986,0.9512853048794632
1991,0.9323869689539285
2107,0.7179144495727469
2122,0.7224893543081862
2288,0.8300153268529724
2459,0.8954429430343515
2513,0.8055880679659871
2710,0.654541700603259
2712,0.7907715863933329
2810,0.9453274987367727
2853,1.023132406165854
2878,0.751882924439759
2916,0.7349637303489688
3005,0.8440948178857672
3089,0.9192923404122801
3176,0.7563222361714748
3275,0.757312678222953
3527,0.7697179773367622
3535,0.7849541752570098
3702,0.7773252397326189
3843,0.8836447324094755
3970,1.065181852921896
4437,0.9486971811447441
4448,0.8903927551751251
4725,0.8107249792562874
4744,0.6336744465280892
4794,0.9959441806521476
5163,1.1395956764719828
5219,0.7826827249620877
5294,0.8998330818276483
5388,0.7698543993820411
5476,0.7680367060269935
5528,0.7430692420929298
5697,1.1435597134200317
5980,1.1275721089846447
6140,1.1057525714836545
6187,0.9811089053480263
6281,0.7283254083443546
6323,0.8309162175992263
6615,0.7264150081525744
7115,1.0519897889735332
8035,1.0434716200742715
8369,1.1391978972102546
27317,0.8197296622368491
33683,0.9512645487531809
37380,0.7220898072923291
39446,0.7265570363599407
40732,0.8418571477858119
41014,1.1425596772776188
42632,0.8952857885399639
42723,0.6834926659893228
44199,0.7795177630810866
45081,0.7849824700338499
47937,1.0077697975774824
48877,0.650382053106216
53129,0.8770497518672628
54286,0.6728358221012265
54910,1.102882960068657
55820,0.6515513151712069
58103,0.8061018327519789
59369,0.7066066398718481
59727,0.8427682639704996
62203,0.7747481046876802
64037,0.8380899075255759
68952,0.7724868531094287
70206,0.9411800830167211
71379,0.6972144574388821
71500,0.8675837116768319
71838,0.88066545793363
73808,0.8923016722333837
77798,0.6827993455261824
77800,0.9114398083467242
78349,0.8349387478162121
80489,0.801435730928365
82667,0.8016602857164639
83134,0.8498955947505471
84392,0.8616527833084199
85788,0.7993119152405456
92391,0.9325532803722719
96815,0.7088426161069987
96829,0.8595215532063708
97188,0.9178547796725327
104457,0.8675315519476912
108729,0.8647929321256321
110591,0.7091285790900449
113741,0.889218877282558
114935,0.756360493106075
121231,0.8392206022147785
111,0.7204880260495489
858,0.6227989401746958
923,0.7289012087240913
1089,0.6822620115393545
1136,0.6866063818198429
1204,0.8599805449345227
1221,0.7209366271152836
1228,0.7837239849922586
6807,0.8322013043445198
48394,0.6427352759051819
39,0.7937321083515373
150,0.7151053666797407
216,0.745237293854125
345,0.9080430548562822
410,0.7810031244070185
741,0.863125277151304
899,0.8063435558483255
911,0.8698444746980507
912,0.7310917592832862
915,0.8749567172841164
919,0.7467447922336982
920,0.892585116080915
936,0.9477223611408314
946,1.009701183476291
1031,0.8644323501970022
1220,0.8385399320249456
1234,0.8545145458521659
1422,0.6662859452748688
1573,0.6243139002614323
1588,0.6538766698616048
1617,0.7470024633880006
1701,0.944143047885894
1953,0.8235164028096347
2010,0.8772956698705205
2089,0.9462293256689688
2141,0.7611032466992343
2325,0.7098133183613101
2355,0.7057852870020862
2394,0.8410337430573583
2617,0.6130746578027328
2716,0.6702032130859015
2746,0.8131123705089007
2843,0.9431832171452316
2987,0.7427779938128756
3159,0.885340858775522
3408,0.7584551425875761
3462,0.8457669625057347
3481,0.7117962642013437
3594,0.858724274289775
3671,0.8246062538084349
3752,0.643983840474783
4447,0.674260786849118
4728,0.7636872483739974
4754,0.9324238660260977
4881,0.7772317792630894
4963,0.6057912123883687
5669,0.7242028107378146
5902,0.7778014579979832
6283,0.9142750325726438
6440,0.8262527328509004
6579,0.9067854057823954
6584,0.8231620788896351
6662,0.8308800574822595
6993,0.8996358229013053
7034,0.9256661423637357
7323,0.8325445214742399
7361,0.5921747447852709
7367,0.7831590789835083
7762,0.9478008714225995
8464,0.6432723780754591
8622,0.7981719306179494
26453,0.9831319116822544
26491,0.9546683935394886
27800,0.9808769463630154
31878,0.8251562780547532
46976,0.766584849551563
52885,0.90250472177538
53894,0.9225852125515192
54272,0.6378265664704214
55442,0.8312426970108621
59141,0.7384000378829437
59900,0.632417646328048
61236,0.9037623950475376
63113,0.720025185845402
64620,0.8149288510406564
64839,0.7180343262000947
64969,0.7585113746733386
65261,0.872528766352204
67997,0.91383607625059
71464,0.8364457708508979
82459,0.7266950359004499
83349,0.7236801767000491
89753,0.848416036012906
89804,0.8061005153444513
90746,0.8447806224402331
90866,0.748373883012184
91622,0.8330544331189585
94677,0.7851205027901462
96588,0.7940975007965246
111364,0.7098292562843764
113315,0.9805544125931211
113345,0.681950544554053
117861,0.7607957538402599
122918,0.7552434084547771
122922,0.7950525546257726
122926,0.8416173969501441
128360,0.7683508804555189
128520,0.8564484958980315
129659,0.9469208244843518
129779,0.9466027636723994
130073,0.8161403937626903
139863,0.7757021014654951
150548,0.8618818391022692
155064,0.8143235956185753
159193,0.8574643818858667
166461,0.8734455979823484
166528,0.8022805600515447
168612,0.8664947318392179
903,0.7885989370635221
904,0.7759129376415398
922,0.8961805440168333
926,0.9117526033477888
1077,0.9068991477830876
1173,0.9774027825725813
1178,0.8577646337879723
1199,0.7907009535522045
1208,0.7637527224971885
1217,0.891134615006629
1233,0.8665235818577076
1244,0.8728052422726565
1251,0.9232237231391929
1262,0.8389744069171459
1673,0.793694017056789
2019,0.8299452123278473
2065,0.7561721947264897
2074,1.008892683229195
2351,1.0237689727459505
2732,0.9795990775456968
2750,0.9120491701073435
2908,0.9224293630557621
3160,0.7611701869233285
3655,0.7879934465055598
3814,0.910438995065483
3854,0.9767775784209182
4235,0.8426658063184096
4273,0.7953990915507057
4641,0.7954021886318156
4848,0.7544421982467778
5291,0.8691407271402783
5298,0.8615436710593743
5515,0.9565284699443511
5613,0.8849184777112471
5782,0.8429373704187948
5992,0.8495472856578814
5995,0.7637868046337168
6669,1.005630784432659
6708,0.7900982248194326
6787,0.8567739528039133
7022,0.7716875946088733
7089,0.922962246964471
7090,0.7973650444559661
7265,0.9142121190467946
7934,0.9219810315949554
7983,0.7398606988910336
27716,0.930318375726491
32179,0.9565098570804372
38038,0.8671394797701144
44555,0.7967379364048799
47274,0.9535919729943019
47491,0.8966268169189147
77307,0.8833557993757977
94466,0.8722107799656271
101498,0.9355057980189593
103984,0.9475729230569575
105355,0.8647068466417869
140174,0.8524416727656532
165,0.7366397665761915
1201,0.763968200189742
3030,0.9316141513016505
31410,0.8181117267124054
44665,0.763765850373596
62849,0.8064170178288903
80906,0.8415512257018188
86345,0.8129330182568859
208,0.6446753936905008
434,0.7052918972332712
1258,0.6904552211556688
3503,0.9701771286129071
3868,0.8765132926790269
27660,0.8630100098132759
36363,1.0459705150743348
60161,0.918120968440002
60904,1.0226313397734696
62956,0.9165982880223967
84187,0.9823585115009319
85780,0.7765784508745361
120799,0.737130359905195
130842,1.003958821950808
141,0.854474939854796
175,0.9119686529523475
215,0.8718487305793116
236,0.9322833564100019
288,0.860936614620779
292,0.7624486373917881
441,0.8514673352906221
1172,0.8285910544522462
1219,0.7814279096266317
1252,0.7454094506008719
1644,0.6643945759955656
1805,0.788327078050896
1884,0.8032774705092439
1921,0.7700488426493586
2109,0.8137881963770875
2248,0.9001563227000535
2572,0.8201782102200632
2770,0.6784333516513931
3051,1.136743039495075
3105,0.8708780911591718
3186,0.8657334316300155
3225,1.0571051169415528
3252,0.8507124110123149
3261,0.9263193833718125
3285,0.7467332523714938
3420,1.0355037488467378
3707,0.9040018411017476
3809,0.9281945868874979
3825,0.749566595965912
3826,0.5825184398659068
3897,0.7201275123349481
3969,0.7883881604151985
4018,0.6540455716702043
4019,0.9030377993560784
4056,0.7268152045581329
4155,0.9131931504490753
4239,0.8091440754476489
4262,0.7719660676652722
4285,0.9491436844518265
4661,1.1330303746452945
4873,0.9230407605710401
5389,1.0451056368396021
5415,0.8826013888134112
5505,0.7243494723405216
5530,0.8229197370538285
5625,0.6788799567438858
5769,0.7208141027150937
6222,0.8025711800669555
6318,1.1365316610904777
6341,1.0002704036177623
6750,0.8604947710781188
6765,0.8056705794508813
6770,0.9255693449342631
6873,0.7949942682613298
7147,0.6542285713081134
7149,0.806904195922855
7173,0.7133303852209848
7285,0.856585309414979
7460,0.8715775064993925
8383,0.6593062076486023
8485,0.7475503885508872
8638,0.8498391438376223
8784,0.6690232062751815
8914,0.8145513673632747
8984,0.67834255323627
26350,0.9051957757120466
30812,0.7142296501047009
30822,0.7755224827525949
31956,0.9128092361673253
32291,0.8208607768272183
33145,0.8863738505591316
33660,0.8837531123624912
34437,0.8202533594372199
37855,1.0376891691400307
39231,0.8169201737220563
40339,0.8348349547882258
43908,1.1607987808283955
45501,0.7519233935310017
45525,0.9540611022692538
45672,0.6353931881656787
47099,0.8287501138092189
51174,1.0330572200693988
51540,0.7020168787285022
52967,0.8220843992532858
53322,0.7690991064622059
54276,0.8069494473677656
54796,0.8909636452231945
54978,0.952029215876209
55110,0.7410028653598955
56169,0.921557763788824
56389,0.952540061785185
56587,0.8336475722053767
56775,0.7899180402338591
56949,0.8057032818218884
59018,0.9153271015438883
